cake_crop_id,crop_file_name,shape,dominant_color,visual_style,lettering_type,board_lettering,border_type,cream_decoration,topping_decoration,character_type,text_presence,memo
149,_onyourday_1682244567_3087213648150042798_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
150,_onyourday_1682244567_3087213648158489265_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
151,_onyourday_1682244567_3087213648166845942_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
152,_onyourday_1682244567_3087213648166865468_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
153,_onyourday_1682244567_3087213648242323424_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
154,_onyourday_1682328464_3087917426239304260_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
155,_onyourday_1682500909_3089364000475547471_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
156,_onyourday_1682585344_3090072296584916832_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
157,_onyourday_1682931025_3092972074591503669_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
158,_onyourday_1683017612_3093698419738890154_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
159,_onyourday_1683106041_3094440219470544267_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
160,_onyourday_1683198996_3095219978113445972_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
161,_onyourday_1683278407_3095886124002550941_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
162,_onyourday_1683541397_3098092248389455550_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
163,_onyourday_1683624172_3098786616684663884_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
164,_onyourday_1683883429_3100961423597537009_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
165,_onyourday_1683964770_3101643758953358770_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
166,_onyourday_1684146322_3103166725431281513_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
167,_onyourday_1684228189_3103853479135501778_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
168,_onyourday_1684411364_3105390061020333835_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
169,_onyourday_1684493004_3106074905769579188_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
170,_onyourday_1684578714_3106793892681839800_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
171,_onyourday_1684747598_3108210596906687352_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
172,_onyourday_1684922690_3109679372171643767_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
173,_onyourday_1685010721_3110417827692483748_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
174,_onyourday_1685093569_3111112806560774454_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
175,_onyourday_1685178542_3111825614600535283_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
176,_onyourday_1685357310_3113325229173418427_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
177,_onyourday_1685609897_3115444079139874867_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
178,_onyourday_1685783941_3116904071005128778_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
179,_onyourday_1685955926_3118346786523628485_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
180,_onyourday_1686042633_3119074138421579638_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
181,_onyourday_1686210893_3120485601174569394_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
182,_onyourday_1686390421_3121991595914230622_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
183,_onyourday_1686559620_3123410933087148826_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
184,_onyourday_1686821646_3125608970663022849_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
185,_onyourday_1687254587_3129240743963948176_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
186,_onyourday_1687345294_3130001649857470412_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
187,_onyourday_1687662117_3132659349632361452_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
188,_onyourday_1687770581_3133569213323217391_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
189,_onyourday_1687944388_3135027216106671172_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
190,_onyourday_1688377392_3138659509860677889_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
191,_onyourday_1688632290_3140797748794233502_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
192,_onyourday_1688810986_3142296765502765997_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
193,_onyourday_1688981048_3143723343899327210_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
194,_onyourday_1689151550_3145153622996346701_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
195,_onyourday_1689239925_3145894966983204859_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
196,_onyourday_1689407124_3147297529448196445_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
197,_onyourday_1689666077_3149469783254732151_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
198,_onyourday_1689842855_3150952710673219459_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
199,_onyourday_1690188829_3153854952598294687_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
200,_onyourday_1690278647_3154608396211560935_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
201,_onyourday_1690362020_3155307776725157669_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
202,_onyourday_1690536652_3156772695949546763_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
203,_onyourday_1690616007_3157438374046337732_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
204,_onyourday_1690883816_3159684918068695114_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
205,_onyourday_1690969389_3160402762477616775_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
206,_onyourday_1691053889_3161111593805466721_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
207,_onyourday_1691142716_3161856734233221340_12861674625_cake_1.jpg,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,판단불가,자동 태깅 실패
